gameId,season,week,team,opponent,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_ppa,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
401752897,2025,11,Purdue,Ohio State,0.9228627903858172,0.391304347826087,0.7965038063575788,0.03463060027641647,0.7986735971901796,0.42857142857142855,1.573520880098848,0.07492956571899277,1.6261052951543036,0.26666666666666666,0.2350312679493278,0.6421004505404827,0.4827586206896552,-0.0398429080270169,2,0.09523809523809523,27,1.2857142857142858,71,3.3857142857142857,0.14285714285714285,0.5,0.8607681937879984,0.4090909090909091,2.3700246864564267,0.05386419741946425,8,44,1.1027660549861493,0.6764705882352942,14.662322921455438,0.4312447918075129,0.8562634794802707,0.5365853658536586,11.309069550959482,0.2758309646575483,1.6962253086207308,0.47058823529411764,0.062115945668057386,0.9301128531657106,0.6290322580645161,0.36731991022295574,20,0.4878048780487805,45,1.0975609756097562,138,3.370731707317073,0.17073170731707318,0.8333333333333334,1.060514973243161,0.5949367088607594,23.829805510180233,0.3016431077238004,9,79
401752898,2025,11,Iowa,Oregon,2.3295324261018293,0.3,3.8049061477447674,0.19024530738723838,0.8535349978490869,0.425,2.7884393720351865,0.06971098430087966,2.2009682466993294,0.25,0.09668935756896443,0.9712471270304892,0.4186046511627907,0.04585797035427474,6,0.15,21,0.525,133,3.315,0.025,1.0,1.2385778052193674,0.36507936507936506,3.9056798766131027,0.061994918676398454,8,63,1.1769579447499081,0.25,-0.4490088689148464,-0.022450443445742322,0.897702426471076,0.6111111111111112,15.025633986614388,0.4173787218503997,1.8015184431223903,0.21428571428571427,-0.04242479449446269,0.8429036573644184,0.5333333333333333,0.15732986273229024,78,2.1666666666666665,58,1.6111111111111112,143,3.977777777777778,0.08333333333333333,0.8,0.9494164113375264,0.4576271186440678,6.485896700030584,0.10993045254289124,9,59
401752898,2025,11,Oregon,Iowa,1.1769579447499081,0.25,-0.4490088689148464,-0.022450443445742322,0.897702426471076,0.6111111111111112,15.025633986614388,0.4173787218503997,1.8015184431223903,0.21428571428571427,-0.04242479449446269,0.8429036573644184,0.5333333333333333,0.15732986273229024,78,2.1666666666666665,58,1.6111111111111112,143,3.977777777777778,0.08333333333333333,0.8,0.9494164113375264,0.4576271186440678,6.485896700030584,0.10993045254289124,9,59,2.3295324261018293,0.3,3.8049061477447674,0.19024530738723838,0.8535349978490869,0.425,2.7884393720351865,0.06971098430087966,2.2009682466993294,0.25,0.09668935756896443,0.9712471270304892,0.4186046511627907,0.04585797035427474,6,0.15,21,0.525,133,3.315,0.025,1.0,1.2385778052193674,0.36507936507936506,3.9056798766131027,0.061994918676398454,8,63
401752899,2025,11,Washington,Wisconsin,0.8524383029146549,0.3939393939393939,0.7530543511194884,0.02281982882180268,0.9009808710610384,0.42424242424242425,3.69870448342566,0.11208195404320181,1.9589584235023059,0.13636363636363635,0.08893644857271805,0.742439785926589,0.5217391304347826,-0.12414825520584788,34,1.0303030303030303,23,0.696969696969697,93,2.827272727272727,0.2727272727272727,0.4,0.877608523435002,0.39705882352941174,-3.754217870869205,-0.05520908633631184,12,68,2.073622114211801,0.2222222222222222,-1.5905773361212874,-0.08836540756229375,0.8786138705769692,0.32608695652173914,-8.32886631163876,-0.18106231112258175,1.7234361457941505,0.25,0.008244595771004363,0.7841369579118908,0.3076923076923077,-0.30522495329826604,21,0.45652173913043476,39,0.8478260869565217,113,2.4543478260869565,0.2391304347826087,0.8,1.1301945534474602,0.2835820895522388,-11.672924497044253,-0.17422275368722764,13,67
401752899,2025,11,Wisconsin,Washington,2.073622114211801,0.2222222222222222,-1.5905773361212874,-0.08836540756229375,0.8786138705769692,0.32608695652173914,-8.32886631163876,-0.18106231112258175,1.7234361457941505,0.25,0.008244595771004363,0.7841369579118908,0.3076923076923077,-0.30522495329826604,21,0.45652173913043476,39,0.8478260869565217,113,2.4543478260869565,0.2391304347826087,0.8,1.1301945534474602,0.2835820895522388,-11.672924497044253,-0.17422275368722764,13,67,0.8524383029146549,0.3939393939393939,0.7530543511194884,0.02281982882180268,0.9009808710610384,0.42424242424242425,3.69870448342566,0.11208195404320181,1.9589584235023059,0.13636363636363635,0.08893644857271805,0.742439785926589,0.5217391304347826,-0.12414825520584788,34,1.0303030303030303,23,0.696969696969697,93,2.827272727272727,0.2727272727272727,0.4,0.877608523435002,0.39705882352941174,-3.754217870869205,-0.05520908633631184,12,68
401752900,2025,12,Ohio State,UCLA,1.3509435460729604,0.45714285714285713,13.580157688971369,0.38800450539918196,1.11319474416525,0.625,15.619000895149997,0.4880937779734374,1.8237241053446367,0.45454545454545453,0.7404060054369562,0.9862211756548462,0.5777777777777777,0.2868939214335184,71,2.21875,49,1.53125,121,3.79375,0.09375,0.8333333333333334,1.2188608783464547,0.5373134328358209,29.199158584121363,0.4358083370764383,9,67,1.2917744371921962,0.4782608695652174,7.933195784088169,0.3449215558299204,0.7128637796674728,0.2,-3.3331648271236602,-0.1333265930849464,1.4275030100335468,0.17647058823529413,0.2597068182868062,0.9704195567060261,0.4117647058823529,-0.04314495150361746,6,0.24,15,0.6,57,2.296,0.28,0.0,1.0510813425873533,0.3333333333333333,2.948087559752712,0.05780563842652376,10,51
401752900,2025,12,UCLA,Ohio State,1.2917744371921962,0.4782608695652174,7.933195784088169,0.3449215558299204,0.7128637796674728,0.2,-3.3331648271236602,-0.1333265930849464,1.4275030100335468,0.17647058823529413,0.2597068182868062,0.9704195567060261,0.4117647058823529,-0.04314495150361746,6,0.24,15,0.6,57,2.296,0.28,0.0,1.0510813425873533,0.3333333333333333,2.948087559752712,0.05780563842652376,10,51,1.3509435460729604,0.45714285714285713,13.580157688971369,0.38800450539918196,1.11319474416525,0.625,15.619000895149997,0.4880937779734374,1.8237241053446367,0.45454545454545453,0.7404060054369562,0.9862211756548462,0.5777777777777777,0.2868939214335184,71,2.21875,49,1.53125,121,3.79375,0.09375,0.8333333333333334,1.2188608783464547,0.5373134328358209,29.199158584121363,0.4358083370764383,9,67
401752901,2025,12,Indiana,Wisconsin,1.4572181260110206,0.6333333333333333,20.054870877540296,0.6684956959180098,0.4314043003643794,0.5625,0.7789659963638214,0.024342687386369417,2.0139538941530013,0.38461538461538464,0.7408406255687435,0.8139658324771655,0.6470588235294118,0.23523478155015623,0,0.0,14,0.4375,99,3.084375,0.125,0.6666666666666666,0.9718589984871439,0.59375,21.627901991451633,0.33793596861643177,10,64,2.468020949352715,0.25,3.0093305673574693,0.18808316045984183,1.065798218405607,0.25,-0.9983600989312175,-0.03565571781897205,1.5695613325164237,0.17647058823529413,0.21695004385884598,1.4359149792138437,0.3,-0.08184741008598181,4,0.14285714285714285,15,0.5357142857142857,63,2.242857142857143,0.25,0.6666666666666666,1.4693265675394886,0.2553191489361702,1.2327284430209273,0.026228264745126115,10,47
401752901,2025,12,Wisconsin,Indiana,2.468020949352715,0.25,3.0093305673574693,0.18808316045984183,1.065798218405607,0.25,-0.9983600989312175,-0.03565571781897205,1.5695613325164237,0.17647058823529413,0.21695004385884598,1.4359149792138437,0.3,-0.08184741008598181,4,0.14285714285714285,15,0.5357142857142857,63,2.242857142857143,0.25,0.6666666666666666,1.4693265675394886,0.2553191489361702,1.2327284430209273,0.026228264745126115,10,47,1.4572181260110206,0.6333333333333333,20.054870877540296,0.6684956959180098,0.4314043003643794,0.5625,0.7789659963638214,0.024342687386369417,2.0139538941530013,0.38461538461538464,0.7408406255687435,0.8139658324771655,0.6470588235294118,0.23523478155015623,0,0.0,14,0.4375,99,3.084375,0.125,0.6666666666666666,0.9718589984871439,0.59375,21.627901991451633,0.33793596861643177,10,64
401752902,2025,12,Purdue,Washington,1.644835971163226,0.2972972972972973,-2.1404559066038082,-0.05785015963794077,1.1653588627922653,0.25925925925925924,-1.551586767705333,-0.057466176581679004,2.258880671842002,0.2857142857142857,0.34082567451288526,0.8105780256415333,0.28205128205128205,-0.3915217886885052,26,0.9629629629629629,22,0.8148148148148148,72,2.674074074074074,0.2222222222222222,0.25,1.420389666146994,0.2835820895522388,-5.726230872490915,-0.08546613242523754,11,67,1.7639892713156093,0.6666666666666666,16.466742995417572,0.9148190553009763,1.4032234962267778,0.5,11.313102022261795,0.37710340074205984,1.569810919059198,0.45454545454545453,0.5586443289247761,1.5621440501769541,0.5789473684210527,0.5490070954157923,68,2.2666666666666666,38,1.2666666666666666,86,2.87,0.2,0.5,1.563563840710703,0.5510204081632653,27.007357243972645,0.5511705559994418,10,49
401752902,2025,12,Washington,Purdue,1.7639892713156093,0.6666666666666666,16.466742995417572,0.9148190553009763,1.4032234962267778,0.5,11.313102022261795,0.37710340074205984,1.569810919059198,0.45454545454545453,0.5586443289247761,1.5621440501769541,0.5789473684210527,0.5490070954157923,68,2.2666666666666666,38,1.2666666666666666,86,2.87,0.2,0.5,1.563563840710703,0.5510204081632653,27.007357243972645,0.5511705559994418,10,49,1.644835971163226,0.2972972972972973,-2.1404559066038082,-0.05785015963794077,1.1653588627922653,0.25925925925925924,-1.551586767705333,-0.057466176581679004,2.258880671842002,0.2857142857142857,0.34082567451288526,0.8105780256415333,0.28205128205128205,-0.3915217886885052,26,0.9629629629629629,22,0.8148148148148148,72,2.674074074074074,0.2222222222222222,0.25,1.420389666146994,0.2835820895522388,-5.726230872490915,-0.08546613242523754,11,67
401752903,2025,12,Michigan State,Penn State,0.9900208417101279,0.25806451612903225,-7.999936142974702,-0.2580624562249904,1.00290230419019,0.5,3.58523688394208,0.19917982688567112,1.0437170239708111,0.15384615384615385,0.032106179269715096,0.9905902282300741,0.40540540540540543,-0.1423294415856016,55,3.055555555555556,30,1.6666666666666667,62,3.4166666666666665,0.2777777777777778,0.5,0.9968404394936903,0.34,-4.848809008160963,-0.09697618016321927,11,50,1.844018286162023,0.4666666666666667,6.49787334228193,0.4331915561521287,0.8827629751114259,0.5208333333333334,8.535660886597329,0.1778262684707777,2.106589478948644,0.25,-0.18988087066917647,0.9923220646977785,0.5344827586206896,0.20458006477044047,56,1.1666666666666667,58,1.2083333333333333,154,3.2125,0.14583333333333334,0.625,1.059853423137225,0.5,10.346596791332136,0.1567666180504869,12,66
401752903,2025,12,Penn State,Michigan State,1.844018286162023,0.4666666666666667,6.49787334228193,0.4331915561521287,0.8827629751114259,0.5208333333333334,8.535660886597329,0.1778262684707777,2.106589478948644,0.25,-0.18988087066917647,0.9923220646977785,0.5344827586206896,0.20458006477044047,56,1.1666666666666667,58,1.2083333333333333,154,3.2125,0.14583333333333334,0.625,1.059853423137225,0.5,10.346596791332136,0.1567666180504869,12,66,0.9900208417101279,0.25806451612903225,-7.999936142974702,-0.2580624562249904,1.00290230419019,0.5,3.58523688394208,0.19917982688567112,1.0437170239708111,0.15384615384615385,0.032106179269715096,0.9905902282300741,0.40540540540540543,-0.1423294415856016,55,3.055555555555556,30,1.6666666666666667,62,3.4166666666666665,0.2777777777777778,0.5,0.9968404394936903,0.34,-4.848809008160963,-0.09697618016321927,11,50
401752904,2025,12,Minnesota,Oregon,1.5385154665990406,0.22857142857142856,-1.772285982645199,-0.050636742361291405,0.5616239823032226,0.5217391304347826,1.854824955309412,0.08064456327432226,1.587262575249814,0.2608695652173913,0.18160748473847252,0.6802882906380081,0.3783783783783784,-0.1173125538690911,13,0.5652173913043478,16,0.6956521739130435,59,2.5478260869565217,0.21739130434782608,1.0,0.9523805760215499,0.3333333333333333,-0.16359234417150295,-0.002726539069525049,10,60,1.3533853744626112,0.7272727272727273,25.42092420440086,0.7703310364969957,1.185391679313118,0.46875,9.16786795003416,0.2864958734385675,1.6576079786228919,0.3125,0.45409550410861693,1.1951108188151591,0.6923076923076923,0.553065204724134,64,2.0,41,1.28125,86,2.678125,0.25,0.75,1.2515129114746386,0.6029411764705882,36.024918711392836,0.5297782163440123,10,68
401752904,2025,12,Oregon,Minnesota,1.3533853744626112,0.7272727272727273,25.42092420440086,0.7703310364969957,1.185391679313118,0.46875,9.16786795003416,0.2864958734385675,1.6576079786228919,0.3125,0.45409550410861693,1.1951108188151591,0.6923076923076923,0.553065204724134,64,2.0,41,1.28125,86,2.678125,0.25,0.75,1.2515129114746386,0.6029411764705882,36.024918711392836,0.5297782163440123,10,68,1.5385154665990406,0.22857142857142856,-1.772285982645199,-0.050636742361291405,0.5616239823032226,0.5217391304347826,1.854824955309412,0.08064456327432226,1.587262575249814,0.2608695652173913,0.18160748473847252,0.6802882906380081,0.3783783783783784,-0.1173125538690911,13,0.5652173913043478,16,0.6956521739130435,59,2.5478260869565217,0.21739130434782608,1.0,0.9523805760215499,0.3333333333333333,-0.16359234417150295,-0.002726539069525049,10,60
401752905,2025,12,Michigan,Northwestern,1.4479708745829285,0.4857142857142857,11.568463347108713,0.33052752420310605,0.9565480643854887,0.5476190476190477,6.340202835799484,0.1509572103761782,1.6536645850375948,0.47619047619047616,0.6941959654342728,1.0026488166133358,0.5084745762711864,-0.05070918877750706,76,1.8095238095238095,41,0.9761904761904762,125,2.969047619047619,0.16666666666666666,0.5714285714285714,1.1654027587194005,0.5,11.586273136246811,0.14482841420308515,11,80,1.6731648759368776,0.25,1.9935205244094119,0.07119716158605043,1.0513367801376359,0.2692307692307692,-0.020964540285610907,-0.0008063284725234965,2.256343943827018,0.14285714285714285,0.11501401506722066,1.1184072510036853,0.3235294117647059,-0.047194339223031595,7,0.2692307692307692,12,0.46153846153846156,61,2.326923076923077,0.15384615384615385,1.0,1.3622508280372567,0.2545454545454545,0.8106867828285597,0.014739759687791993,11,55
401752905,2025,12,Northwestern,Michigan,1.6731648759368776,0.25,1.9935205244094119,0.07119716158605043,1.0513367801376359,0.2692307692307692,-0.020964540285610907,-0.0008063284725234965,2.256343943827018,0.14285714285714285,0.11501401506722066,1.1184072510036853,0.3235294117647059,-0.047194339223031595,7,0.2692307692307692,12,0.46153846153846156,61,2.326923076923077,0.15384615384615385,1.0,1.3622508280372567,0.2545454545454545,0.8106867828285597,0.014739759687791993,11,55,1.4479708745829285,0.4857142857142857,11.568463347108713,0.33052752420310605,0.9565480643854887,0.5476190476190477,6.340202835799484,0.1509572103761782,1.6536645850375948,0.47619047619047616,0.6941959654342728,1.0026488166133358,0.5084745762711864,-0.05070918877750706,76,1.8095238095238095,41,0.9761904761904762,125,2.969047619047619,0.16666666666666666,0.5714285714285714,1.1654027587194005,0.5,11.586273136246811,0.14482841420308515,11,80
401752906,2025,12,Illinois,Maryland,1.52630173531619,0.44,6.483450326189276,0.25933801304757104,0.589321924081027,0.5833333333333334,5.116979313613929,0.10660373570029019,1.3053165718899677,0.3684210526315789,0.2774687383170378,0.7547849049849085,0.5714285714285714,0.09191665222191149,32,0.6666666666666666,58,1.2083333333333333,162,3.372916666666667,0.20833333333333334,0.7,0.8535982810960729,0.52,10.41923855245076,0.13892318069934348,10,75,1.0242320810301717,0.45652173913043476,1.5332251974473605,0.033330982553203485,0.5345004956621917,0.35294117647058826,-3.561283245014146,-0.20948724970671448,1.591434127032172,0.47058823529411764,0.5077254682089695,0.6565010054392801,0.42,-0.2625452163275117,6,0.35294117647058826,9,0.5294117647058824,44,2.6058823529411765,0.23529411764705882,0.3333333333333333,0.9144135907062848,0.43283582089552236,-4.495927856823105,-0.06710340084810604,10,67
